CustomerID,Recency,Frequency,Monetary,MonetaryLog,FirstPurchase,LastPurchase,UniqueProducts,TotalQuantity,AvgQuantity,CustomerLifetime,AvgSpendPerDay,Cluster,Country
13167.0,19,4,791.33,6.674977971699642,2011-07-19 12:13:00,2011-11-21 12:24:00,51,785,12.076923076923077,125,6.28,1.0,United Kingdom
13168.0,36,4,1319.19,7.185530944616075,2011-01-25 13:55:00,2011-11-03 12:56:00,102,682,5.206106870229007,281,2.4270462633451957,1.0,United Kingdom
13169.0,64,2,712.88,6.570714880987815,2011-04-01 14:24:00,2011-10-07 12:11:00,11,272,20.923076923076923,188,1.446808510638298,1.0,United Kingdom
13170.0,27,1,116.00999999999999,4.7622594012308666,2011-11-13 12:19:00,2011-11-13 12:19:00,29,147,4.59375,0,147.0,2.0,United Kingdom
13171.0,22,3,468.41,6.151476586982076,2011-02-13 14:16:00,2011-11-18 10:27:00,37,229,4.978260869565218,277,0.8267148014440433,1.0,United Kingdom
13173.0,4,2,353.65,5.871131387648096,2010-12-07 14:30:00,2011-12-05 15:51:00,41,277,6.441860465116279,363,0.7630853994490359,1.0,United Kingdom
13174.0,16,3,2817.03,7.943793338250078,2010-12-05 16:24:00,2011-11-23 14:35:00,228,1395,4.442675159235669,352,3.9630681818181817,0.0,United Kingdom
13176.0,46,1,492.84,6.202211578085641,2011-10-24 15:43:00,2011-10-24 15:43:00,66,453,6.291666666666667,0,453.0,2.0,United Kingdom
13177.0,65,1,282.45,5.6470357407703125,2011-10-06 09:56:00,2011-10-06 09:56:00,17,91,5.352941176470588,0,91.0,2.0,United Kingdom
13178.0,26,11,5725.47,8.652854564021988,2010-12-14 12:22:00,2011-11-13 16:14:00,95,3570,13.471698113207546,334,10.688622754491018,0.0,United Kingdom
13182.0,45,1,121.18,4.805495367221621,2011-10-25 13:46:00,2011-10-25 13:46:00,11,201,18.272727272727273,0,201.0,2.0,United Kingdom
13183.0,8,9,3957.78,8.283691175973804,2011-01-09 10:50:00,2011-12-02 10:30:00,51,2208,23.48936170212766,326,6.773006134969325,0.0,United Kingdom
13184.0,15,10,1701.29,7.439729682398054,2011-02-22 17:25:00,2011-11-25 12:02:00,138,1692,9.348066298342541,275,6.152727272727272,0.0,United Kingdom
13185.0,268,1,71.4,4.282206299391671,2011-03-17 11:56:00,2011-03-17 11:56:00,1,12,12.0,0,12.0,2.0,United Kingdom
13186.0,40,3,1575.89,7.363209831835215,2011-08-03 09:09:00,2011-10-31 11:40:00,69,820,10.379746835443038,89,9.213483146067416,1.0,United Kingdom
13187.0,337,1,236.02,5.4681445257603025,2011-01-06 18:57:00,2011-01-06 18:57:00,37,95,2.5675675675675675,0,95.0,2.0,United Kingdom
13188.0,11,1,114.60000000000001,4.750135956238277,2011-11-28 15:28:00,2011-11-28 15:28:00,2,25,12.5,0,25.0,2.0,United Kingdom
13189.0,19,2,260.68,5.567122383230129,2011-08-16 13:12:00,2011-11-21 10:39:00,29,842,29.03448275862069,96,8.770833333333334,1.0,United Kingdom
13192.0,95,2,911.94,6.81667016102037,2011-05-18 14:57:00,2011-09-05 14:13:00,57,595,9.444444444444445,109,5.458715596330276,1.0,United Kingdom
13193.0,61,1,117.88,4.778114580969449,2011-10-09 14:30:00,2011-10-09 14:30:00,22,50,1.7241379310344827,0,50.0,2.0,United Kingdom
13194.0,136,1,60.7,4.122283930911342,2011-07-27 09:01:00,2011-07-27 09:01:00,3,26,8.666666666666666,0,26.0,2.0,United Kingdom
13196.0,11,4,1797.78,7.494863936311281,2011-03-22 14:24:00,2011-11-28 13:54:00,97,1224,11.127272727272727,250,4.896,1.0,United Kingdom
13198.0,10,6,3401.2400000000002,8.132189317204716,2010-12-13 09:29:00,2011-11-29 15:17:00,199,2648,11.716814159292035,351,7.544159544159545,0.0,United Kingdom
13199.0,4,38,9817.12,9.191984936991869,2010-12-08 10:51:00,2011-12-06 12:30:00,48,6176,51.89915966386555,363,17.013774104683197,,United Kingdom
13200.0,19,4,870.09,6.769745301020691,2011-08-05 14:50:00,2011-11-20 15:35:00,42,516,11.217391304347826,107,4.822429906542056,1.0,United Kingdom
13203.0,10,4,869.46,6.769021807549381,2011-04-11 14:40:00,2011-11-30 10:45:00,56,800,14.035087719298245,232,3.4482758620689653,1.0,United Kingdom
13207.0,15,2,250.26000000000002,5.526488259576272,2011-07-12 11:35:00,2011-11-24 14:52:00,7,130,16.25,135,0.9629629629629629,1.0,United Kingdom
13208.0,59,6,1223.9,7.11061448699364,2011-02-03 19:32:00,2011-10-12 09:54:00,124,804,5.395973154362416,250,3.216,1.0,United Kingdom
13209.0,30,8,5891.61,8.681454302434092,2010-12-13 10:31:00,2011-11-09 13:54:00,255,4253,13.249221183800623,331,12.84894259818731,0.0,United Kingdom
13210.0,94,1,353.48,5.8706519268912345,2011-09-07 08:18:00,2011-09-07 08:18:00,22,316,14.363636363636363,0,316.0,2.0,United Kingdom
13211.0,10,3,1197.42,7.088759301542255,2010-12-13 16:17:00,2011-11-29 14:43:00,45,874,15.607142857142858,350,2.4971428571428573,1.0,United Kingdom
13212.0,20,3,788.08,6.670867709875668,2011-10-09 14:48:00,2011-11-20 12:40:00,128,310,2.183098591549296,41,7.560975609756097,1.0,United Kingdom
13213.0,57,5,1520.58,7.327504547645857,2011-05-24 12:22:00,2011-10-14 11:42:00,82,1360,15.11111111111111,142,9.577464788732394,1.0,United Kingdom
13216.0,268,1,333.74,5.813354111085492,2011-03-17 12:18:00,2011-03-17 12:18:00,5,297,59.4,0,297.0,2.0,United Kingdom
13217.0,122,3,533.98,6.282229363019668,2011-07-06 12:08:00,2011-08-09 15:32:00,3,262,65.5,34,7.705882352941177,2.0,United Kingdom
13218.0,127,1,62.63999999999999,4.153242203469586,2011-08-04 16:59:00,2011-08-04 16:59:00,5,88,17.6,0,88.0,2.0,United Kingdom
13220.0,78,4,819.2900000000001,6.7096579362724444,2011-04-17 10:59:00,2011-09-22 13:38:00,18,196,9.333333333333334,158,1.240506329113924,1.0,United Kingdom
13221.0,240,2,847.41,6.743364009514037,2010-12-15 13:24:00,2011-04-13 16:58:00,62,244,3.696969696969697,119,2.0504201680672267,2.0,United Kingdom
13223.0,200,2,163.20000000000002,5.101085197018328,2011-04-21 15:16:00,2011-05-23 13:03:00,5,88,17.6,31,2.838709677419355,2.0,United Kingdom
13224.0,60,2,2155.95,7.676450465777419,2011-07-11 14:10:00,2011-10-10 14:55:00,101,1518,14.055555555555555,91,16.681318681318682,1.0,United Kingdom
13225.0,3,7,6463.84,8.774133542253146,2010-12-13 09:49:00,2011-12-06 13:29:00,23,3416,106.75,358,9.541899441340782,0.0,United Kingdom
13226.0,273,1,108.21000000000001,4.693272634209637,2011-03-11 14:35:00,2011-03-11 14:35:00,16,80,5.0,0,80.0,2.0,United Kingdom
13227.0,202,1,257.7,5.5556690891919835,2011-05-22 11:47:00,2011-05-22 11:47:00,9,99,11.0,0,99.0,2.0,United Kingdom
13228.0,81,1,358.0,5.883322388488279,2011-09-19 14:28:00,2011-09-19 14:28:00,2,200,100.0,0,200.0,2.0,United Kingdom
13229.0,226,1,160.95,5.087287645617338,2011-04-28 12:07:00,2011-04-28 12:07:00,10,63,6.3,0,63.0,2.0,United Kingdom
13230.0,4,14,2806.97,7.940217081327946,2010-12-09 19:28:00,2011-12-05 16:03:00,393,1665,2.7250409165302782,360,4.625,,United Kingdom
13232.0,13,7,1357.6,7.214210036757201,2011-04-10 13:48:00,2011-11-27 10:39:00,147,778,3.758454106280193,230,3.382608695652174,1.0,United Kingdom
13233.0,74,2,605.12,6.407077986267962,2011-01-07 14:49:00,2011-09-26 13:25:00,43,1004,23.348837209302324,261,3.846743295019157,1.0,United Kingdom
13235.0,212,1,1031.07,6.939321773198559,2011-05-11 17:13:00,2011-05-11 17:13:00,53,441,7.603448275862069,0,441.0,2.0,United Kingdom
13236.0,25,2,744.85,6.614524507599939,2011-08-25 08:58:00,2011-11-15 12:50:00,34,416,11.555555555555555,82,5.073170731707317,1.0,United Kingdom
13238.0,17,4,700.73,6.553548714657728,2010-12-14 14:37:00,2011-11-22 15:37:00,20,298,9.612903225806452,343,0.8688046647230321,1.0,United Kingdom
13239.0,262,1,329.56,5.800788185931274,2011-03-23 10:25:00,2011-03-23 10:25:00,21,327,15.571428571428571,0,327.0,2.0,United Kingdom
13240.0,96,4,663.65,6.499260586313608,2010-12-09 12:49:00,2011-09-04 14:08:00,59,298,4.447761194029851,269,1.1078066914498141,1.0,United Kingdom
13242.0,112,3,270.40000000000003,5.603593747400769,2011-05-10 12:26:00,2011-08-19 12:53:00,12,130,10.0,101,1.2871287128712872,2.0,United Kingdom
13243.0,203,1,600.07,6.3987114002985646,2011-05-20 13:14:00,2011-05-20 13:14:00,56,233,4.017241379310345,0,233.0,2.0,United Kingdom
13244.0,93,1,121.74000000000001,4.810068296960951,2011-09-08 11:46:00,2011-09-08 11:46:00,27,38,1.4074074074074074,0,38.0,2.0,United Kingdom
13245.0,51,1,430.5,6.067267510523482,2011-10-20 11:40:00,2011-10-20 11:40:00,16,125,7.8125,0,125.0,2.0,United Kingdom
13246.0,18,6,1987.3,7.595035281264035,2011-01-13 13:36:00,2011-11-21 16:50:00,110,1602,11.361702127659575,312,5.134615384615385,0.0,United Kingdom
13247.0,18,4,501.12,6.218839134950008,2011-09-18 11:31:00,2011-11-22 10:59:00,18,328,13.12,64,5.125,1.0,United Kingdom
13248.0,125,2,465.68,6.145643797955656,2011-06-03 13:05:00,2011-08-07 12:40:00,25,305,11.73076923076923,64,4.765625,2.0,United Kingdom
13249.0,92,3,711.41,6.56865358837482,2011-03-23 15:26:00,2011-09-08 13:26:00,21,546,23.73913043478261,168,3.25,1.0,United Kingdom
13253.0,157,2,1030.4,6.9386723816168585,2011-01-04 15:43:00,2011-07-06 10:09:00,35,1572,43.666666666666664,182,8.637362637362637,1.0,United Kingdom
13255.0,9,2,399.51,5.992738734985712,2010-12-01 11:58:00,2011-11-30 13:14:00,13,177,13.615384615384615,364,0.48626373626373626,1.0,United Kingdom
13258.0,12,3,698.58,6.550480154971372,2011-05-18 13:11:00,2011-11-28 09:31:00,28,287,7.552631578947368,193,1.4870466321243523,1.0,United Kingdom
13259.0,62,1,292.32,5.681264163225599,2011-10-09 10:48:00,2011-10-09 10:48:00,77,132,1.5172413793103448,0,132.0,2.0,United Kingdom
13260.0,61,1,557.62,6.325469456665338,2011-10-09 13:21:00,2011-10-09 13:21:00,8,142,17.75,0,142.0,2.0,United Kingdom
13261.0,269,2,944.1,6.8512907420010105,2011-02-27 10:41:00,2011-03-16 12:22:00,8,210,23.333333333333332,17,12.352941176470589,2.0,United Kingdom
13262.0,263,1,200.29,5.3047466543129405,2011-03-21 15:06:00,2011-03-21 15:06:00,11,125,11.363636363636363,0,125.0,2.0,United Kingdom
13263.0,1,35,7454.07,8.916649616826117,2011-01-18 16:31:00,2011-12-08 13:59:00,450,4780,2.8503279666070362,323,14.798761609907121,,United Kingdom
13265.0,53,5,2107.66,7.653807953637001,2011-03-11 09:54:00,2011-10-17 15:02:00,66,1752,19.252747252747252,220,7.963636363636364,1.0,United Kingdom
13266.0,11,12,3834.2599999999998,8.251992508113439,2011-03-28 10:14:00,2011-11-28 14:39:00,82,4428,23.67914438502674,245,18.073469387755104,0.0,United Kingdom
13267.0,3,19,4521.49,8.416818006100614,2010-12-08 09:20:00,2011-12-07 11:12:00,88,1969,9.33175355450237,364,5.40934065934066,0.0,United Kingdom
13268.0,18,11,3214.69,8.075797232617925,2011-03-17 13:20:00,2011-11-22 11:51:00,257,3658,8.313636363636364,249,14.690763052208835,0.0,United Kingdom
13269.0,1,15,5346.2300000000005,8.584333948798262,2010-12-05 11:51:00,2011-12-08 14:53:00,177,3514,11.120253164556962,368,9.548913043478262,0.0,United Kingdom
13270.0,366,1,590.0,6.3818160174060985,2010-12-08 14:53:00,2010-12-08 14:53:00,1,200,200.0,0,200.0,2.0,United Kingdom
13271.0,37,1,217.38,5.38623666458592,2011-11-02 14:31:00,2011-11-02 14:31:00,79,253,2.6354166666666665,0,253.0,2.0,United Kingdom
13272.0,31,2,276.56,5.626037126031348,2011-09-11 12:06:00,2011-11-08 14:00:00,15,96,6.4,58,1.6551724137931034,2.0,United Kingdom
13273.0,113,1,138.98,4.941499555261394,2011-08-18 14:02:00,2011-08-18 14:02:00,16,153,9.5625,0,153.0,2.0,United Kingdom
13276.0,64,2,590.9300000000001,6.383388384649479,2011-09-01 10:03:00,2011-10-07 12:44:00,30,161,5.366666666666666,36,4.472222222222222,1.0,United Kingdom
13277.0,16,4,258.4,5.5583712718823435,2011-07-29 10:06:00,2011-11-24 09:21:00,5,176,22.0,117,1.5042735042735043,1.0,United Kingdom
13278.0,41,1,542.73,6.298452800117238,2011-10-30 11:49:00,2011-10-30 11:49:00,46,537,11.673913043478262,0,537.0,2.0,United Kingdom
13279.0,78,1,137.75,4.932673752626544,2011-09-22 17:24:00,2011-09-22 17:24:00,9,73,8.11111111111111,0,73.0,2.0,United Kingdom
13280.0,122,3,814.86,6.704242771617076,2011-01-06 17:10:00,2011-08-09 13:14:00,67,522,6.141176470588236,214,2.439252336448598,1.0,United Kingdom
13282.0,18,3,1132.14,7.032747819149021,2011-05-03 12:03:00,2011-11-21 15:33:00,29,307,8.297297297297296,202,1.5198019801980198,1.0,United Kingdom
13283.0,60,2,93.66,4.5502915244781015,2011-06-07 12:39:00,2011-10-11 09:50:00,7,90,12.857142857142858,125,0.72,2.0,United Kingdom
13284.0,331,1,201.19,5.309207849379209,2011-01-13 09:23:00,2011-01-13 09:23:00,13,91,7.0,0,91.0,2.0,United Kingdom
13285.0,23,4,2709.12,7.904748193336201,2011-02-22 17:13:00,2011-11-16 13:19:00,157,2051,10.967914438502675,266,7.7105263157894735,0.0,United Kingdom
13291.0,156,1,361.11,5.8919480330707374,2011-07-07 10:36:00,2011-07-07 10:36:00,41,233,5.5476190476190474,0,233.0,2.0,United Kingdom
13292.0,39,2,578.9399999999999,6.362924649913461,2011-02-28 15:00:00,2011-11-01 10:04:00,29,347,11.193548387096774,245,1.416326530612245,1.0,United Kingdom
13294.0,190,2,873.74,6.773926699344786,2011-04-04 12:37:00,2011-06-03 08:54:00,48,453,8.38888888888889,59,7.677966101694915,2.0,United Kingdom
13295.0,360,1,201.20000000000002,5.309257306586371,2010-12-15 11:21:00,2010-12-15 11:21:00,10,82,8.2,0,82.0,2.0,United Kingdom
13296.0,137,1,87.4,4.481871969643598,2011-07-25 13:46:00,2011-07-25 13:46:00,5,78,15.6,0,78.0,2.0,United Kingdom
13297.0,8,4,2089.85,7.645325960844005,2011-10-03 15:08:00,2011-12-02 09:32:00,52,963,16.322033898305083,59,16.322033898305083,1.0,United Kingdom
13298.0,1,1,360.0,5.8888779583328805,2011-12-08 13:11:00,2011-12-08 13:11:00,2,96,48.0,0,96.0,2.0,United Kingdom
13299.0,268,1,142.5,4.966335035199676,2011-03-16 12:55:00,2011-03-16 12:55:00,5,30,6.0,0,30.0,2.0,United Kingdom
13300.0,169,1,371.89,5.921283469984221,2011-06-23 13:09:00,2011-06-23 13:09:00,20,203,10.15,0,203.0,2.0,United Kingdom
13301.0,104,4,618.09,6.428250657915328,2011-02-20 13:13:00,2011-08-28 11:25:00,75,345,4.2592592592592595,188,1.8351063829787233,1.0,United Kingdom
13302.0,155,1,63.75,4.1705337005796475,2011-07-07 17:56:00,2011-07-07 17:56:00,1,5,5.0,0,5.0,2.0,United Kingdom
13304.0,351,1,300.42,5.7085046409915305,2010-12-23 14:35:00,2010-12-23 14:35:00,21,238,11.333333333333334,0,238.0,2.0,United Kingdom
13305.0,4,10,2000.86,7.601832027360015,2010-12-02 12:10:00,2011-12-05 15:15:00,50,1232,15.209876543209877,368,3.347826086956522,0.0,United Kingdom
13307.0,120,1,15.0,2.772588722239781,2011-08-11 17:14:00,2011-08-11 17:14:00,1,4,4.0,0,4.0,,United Kingdom
13308.0,23,3,1385.51,7.23454507743516,2011-05-20 13:13:00,2011-11-17 09:31:00,49,843,15.61111111111111,180,4.683333333333334,1.0,United Kingdom
13309.0,7,5,1456.79,7.2846768692730555,2011-02-04 12:29:00,2011-12-02 16:34:00,82,1544,14.429906542056075,301,5.129568106312292,1.0,United Kingdom
13310.0,28,3,1132.03,7.032650739053453,2011-01-19 14:50:00,2011-11-11 17:23:00,65,587,8.152777777777779,296,1.9831081081081081,1.0,United Kingdom
13311.0,4,2,598.57,6.396212731621162,2011-07-12 14:26:00,2011-12-05 12:55:00,25,305,11.73076923076923,145,2.103448275862069,1.0,United Kingdom
13313.0,22,5,1555.32,7.35007933912113,2011-01-04 10:00:00,2011-11-17 16:48:00,47,851,10.91025641025641,317,2.684542586750789,1.0,United Kingdom
13314.0,2,3,775.94,6.655363127308804,2011-09-27 10:20:00,2011-12-08 12:29:00,55,560,9.03225806451613,72,7.777777777777778,1.0,United Kingdom
13316.0,37,4,5977.7300000000005,8.695963449808064,2011-03-30 13:01:00,2011-11-02 13:40:00,66,6948,79.86206896551724,217,32.0184331797235,0.0,United Kingdom
13317.0,66,6,2273.68,7.729594662150938,2010-12-16 09:22:00,2011-10-04 13:35:00,100,1035,8.346774193548388,292,3.5445205479452055,1.0,United Kingdom
13318.0,1,3,640.76,6.464214402021743,2011-11-02 13:26:00,2011-12-08 18:51:00,14,304,15.2,36,8.444444444444445,1.0,United Kingdom
13319.0,5,26,10845.550000000001,9.29160233605445,2010-12-09 10:04:00,2011-12-04 13:34:00,209,4724,9.92436974789916,360,13.122222222222222,0.0,United Kingdom
13320.0,78,4,1548.7,7.345816642793289,2011-05-10 10:29:00,2011-09-22 18:07:00,77,1096,10.339622641509434,135,8.118518518518519,1.0,United Kingdom
13321.0,72,2,567.36,6.342755020769874,2011-09-14 15:18:00,2011-09-28 15:24:00,10,372,33.81818181818182,14,26.571428571428573,2.0,United Kingdom
13322.0,17,1,199.48000000000002,5.300714491147758,2011-11-22 14:21:00,2011-11-22 14:21:00,25,117,4.68,0,117.0,2.0,United Kingdom
13323.0,3,5,787.85,6.670576188703463,2011-09-16 13:23:00,2011-12-06 17:12:00,6,175,8.333333333333334,81,2.1604938271604937,1.0,United Kingdom
13324.0,36,10,7121.95,8.871077244439467,2010-12-14 09:50:00,2011-11-03 16:28:00,25,5205,69.4,324,16.064814814814813,0.0,United Kingdom
13325.0,82,1,675.3,6.516636764580894,2011-09-19 10:36:00,2011-09-19 10:36:00,12,240,20.0,0,240.0,2.0,United Kingdom
13327.0,39,8,3627.77,8.196649026863438,2010-12-09 15:32:00,2011-11-01 10:21:00,74,1600,14.814814814814815,326,4.9079754601226995,0.0,United Kingdom
13328.0,316,1,1308.48,7.17738539082617,2011-01-27 15:22:00,2011-01-27 15:22:00,17,680,40.0,0,680.0,2.0,United Kingdom
13329.0,32,2,789.0,6.672032945461067,2010-12-08 10:11:00,2011-11-08 10:29:00,16,463,27.235294117647058,335,1.382089552238806,1.0,United Kingdom
13330.0,93,3,1140.93,7.040475092365302,2011-01-28 10:08:00,2011-09-08 12:27:00,37,751,14.169811320754716,223,3.367713004484305,1.0,United Kingdom
13332.0,14,1,350.9,5.863347044327539,2011-11-25 13:30:00,2011-11-25 13:30:00,21,179,8.523809523809524,0,179.0,2.0,United Kingdom
13334.0,82,3,3536.82,8.17126599722425,2011-02-07 11:42:00,2011-09-18 15:21:00,207,1774,6.619402985074627,223,7.955156950672646,0.0,United Kingdom
13336.0,77,1,795.12,6.679749928251019,2011-09-23 14:05:00,2011-09-23 14:05:00,51,559,10.96078431372549,0,559.0,2.0,United Kingdom
13338.0,158,1,487.02,6.190356388619899,2011-07-05 09:06:00,2011-07-05 09:06:00,19,256,13.473684210526315,0,256.0,2.0,United Kingdom
13339.0,201,1,860.12,6.758233867538541,2011-05-23 08:31:00,2011-05-23 08:31:00,54,326,6.037037037037037,0,326.0,2.0,United Kingdom
13340.0,45,7,10736.48,9.28149570365981,2011-03-08 11:39:00,2011-10-25 13:15:00,128,5770,43.059701492537314,231,24.97835497835498,0.0,United Kingdom
13341.0,261,1,775.85,6.65524728153801,2011-03-24 09:50:00,2011-03-24 09:50:00,42,301,7.166666666666667,0,301.0,2.0,United Kingdom
13343.0,178,1,353.43,5.870510865261174,2011-06-15 12:24:00,2011-06-15 12:24:00,19,135,7.105263157894737,0,135.0,2.0,United Kingdom
13344.0,68,3,2543.72,7.841775903285653,2011-03-07 10:28:00,2011-10-03 09:45:00,115,971,8.159663865546218,209,4.645933014354067,1.0,United Kingdom
13345.0,288,1,389.5,5.967427969279741,2011-02-25 09:01:00,2011-02-25 09:01:00,20,141,7.05,0,141.0,2.0,United Kingdom
13347.0,70,1,341.36,5.835862815013409,2011-09-30 13:28:00,2011-09-30 13:28:00,8,205,25.625,0,205.0,2.0,United Kingdom
13348.0,64,1,233.76,5.458563715690134,2011-10-06 17:28:00,2011-10-06 17:28:00,14,136,9.714285714285714,0,136.0,2.0,United Kingdom
13349.0,11,1,247.32,5.514718236994854,2011-11-29 08:07:00,2011-11-29 08:07:00,16,225,14.0625,0,225.0,2.0,United Kingdom
13350.0,16,2,979.12,6.887675013147945,2011-09-21 13:33:00,2011-11-23 16:33:00,36,287,7.175,63,4.555555555555555,1.0,United Kingdom
13351.0,66,1,373.94,5.926766013169045,2011-10-04 12:55:00,2011-10-04 12:55:00,16,117,7.3125,0,117.0,2.0,United Kingdom
13352.0,60,1,397.97999999999996,5.988911290320265,2011-10-10 13:55:00,2011-10-10 13:55:00,24,321,13.375,0,321.0,2.0,United Kingdom
13354.0,71,1,743.53,6.612753146812557,2011-09-29 13:17:00,2011-09-29 13:17:00,51,604,11.843137254901961,0,604.0,2.0,United Kingdom
13355.0,122,1,674.7,6.515749190558129,2011-08-09 14:48:00,2011-08-09 14:48:00,32,314,9.8125,0,314.0,2.0,United Kingdom
13356.0,80,1,768.24,6.645403014442647,2011-09-20 14:33:00,2011-09-20 14:33:00,42,325,7.738095238095238,0,325.0,2.0,United Kingdom
13357.0,257,1,609.95,6.415015122762531,2011-03-27 13:56:00,2011-03-27 13:56:00,85,322,3.577777777777778,0,322.0,2.0,United Kingdom
13358.0,269,1,439.03,6.086842906406214,2011-03-16 11:52:00,2011-03-16 11:52:00,29,285,9.827586206896552,0,285.0,2.0,United Kingdom
13359.0,64,1,439.56,6.088046644954226,2011-10-07 09:30:00,2011-10-07 09:30:00,23,161,7.0,0,161.0,2.0,United Kingdom
13362.0,9,4,3090.7400000000002,8.036489318202769,2011-02-25 11:33:00,2011-11-30 14:41:00,128,1382,8.325301204819278,278,4.971223021582734,1.0,United Kingdom
13363.0,18,2,992.5,6.901234061991872,2011-10-27 10:46:00,2011-11-22 12:40:00,47,710,11.833333333333334,26,27.307692307692307,1.0,United Kingdom
13364.0,71,1,134.95999999999998,4.9123607248279155,2011-09-29 18:13:00,2011-09-29 18:13:00,10,71,7.1,0,71.0,2.0,United Kingdom
13365.0,34,2,2225.37,7.708127735453272,2011-05-06 12:00:00,2011-11-06 12:36:00,122,1247,9.7421875,184,6.7771739130434785,1.0,United Kingdom
13366.0,50,1,56.160000000000004,4.045854353061666,2011-10-20 13:37:00,2011-10-20 13:37:00,1,144,144.0,0,144.0,2.0,United Kingdom
13368.0,257,2,623.4,6.436791188641277,2011-01-06 12:32:00,2011-03-28 09:59:00,29,327,11.275862068965518,80,4.0875,2.0,United Kingdom
13369.0,366,1,308.28000000000003,5.734247015460021,2010-12-09 11:30:00,2010-12-09 11:30:00,14,149,10.642857142857142,0,149.0,2.0,United Kingdom
13370.0,372,1,754.87,6.62786940372116,2010-12-03 10:26:00,2010-12-03 10:26:00,39,343,8.794871794871796,0,343.0,2.0,United Kingdom
13372.0,90,1,378.64,5.939223435262291,2011-09-11 12:46:00,2011-09-11 12:46:00,23,159,6.913043478260869,0,159.0,2.0,United Kingdom
13373.0,61,3,3312.25,8.105684859760789,2011-03-08 14:35:00,2011-10-10 10:51:00,135,1651,10.449367088607595,215,7.67906976744186,1.0,United Kingdom
13375.0,89,1,778.65,6.658845101030894,2011-09-12 10:19:00,2011-09-12 10:19:00,37,442,11.945945945945946,0,442.0,2.0,United Kingdom
13376.0,99,3,1019.76,6.928302726869797,2011-04-19 13:03:00,2011-09-01 16:16:00,45,493,9.30188679245283,135,3.651851851851852,1.0,United Kingdom
13379.0,26,3,572.56,6.351862551846838,2011-07-26 12:26:00,2011-11-13 13:45:00,85,601,6.195876288659794,110,5.463636363636364,1.0,United Kingdom
13381.0,32,6,3639.31,8.199824121839633,2011-02-14 10:10:00,2011-11-08 11:58:00,77,2029,11.796511627906977,267,7.599250936329588,0.0,United Kingdom
13382.0,281,1,222.99,5.411601408001375,2011-03-04 10:03:00,2011-03-04 10:03:00,15,131,8.733333333333333,0,131.0,2.0,United Kingdom
13384.0,31,7,4151.93,8.331569388203366,2011-06-14 12:47:00,2011-11-09 11:04:00,123,2422,15.93421052631579,147,16.476190476190474,0.0,United Kingdom
13385.0,330,1,534.57,6.283331600299074,2011-01-14 09:52:00,2011-01-14 09:52:00,35,281,8.028571428571428,0,281.0,2.0,United Kingdom
13388.0,131,2,677.1,6.519294769689797,2011-07-31 12:52:00,2011-07-31 12:52:00,35,282,8.057142857142857,0,282.0,2.0,United Kingdom
13389.0,11,3,797.96,6.683310881934879,2011-04-21 12:12:00,2011-11-28 14:01:00,50,429,8.411764705882353,221,1.9411764705882353,1.0,United Kingdom
13390.0,75,1,544.08,6.30093257288162,2011-09-26 08:38:00,2011-09-26 08:38:00,13,224,17.23076923076923,0,224.0,2.0,United Kingdom
13391.0,204,1,59.8,4.107589788972121,2011-05-20 10:50:00,2011-05-20 10:50:00,1,4,4.0,0,4.0,2.0,United Kingdom
13394.0,2,8,2520.02,7.832418860516229,2011-02-03 10:39:00,2011-12-08 11:36:00,124,2392,15.432258064516128,308,7.766233766233766,0.0,United Kingdom
13395.0,185,1,307.72,5.7324347172293635,2011-06-07 15:04:00,2011-06-07 15:04:00,21,336,16.0,0,336.0,2.0,United Kingdom
13396.0,29,2,1360.99,7.216702144538598,2011-01-24 13:37:00,2011-11-10 16:59:00,42,600,13.953488372093023,290,2.0689655172413794,1.0,United Kingdom
13397.0,73,5,1544.13,7.342863328186895,2011-01-04 13:50:00,2011-09-28 10:56:00,28,430,11.31578947368421,266,1.6165413533834587,1.0,United Kingdom
13398.0,192,1,457.34,6.127611266781323,2011-05-31 13:17:00,2011-05-31 13:17:00,26,281,10.807692307692308,0,281.0,2.0,United Kingdom
13402.0,127,2,621.23,6.433309799308897,2010-12-02 17:12:00,2011-08-04 15:51:00,32,479,12.282051282051283,244,1.9631147540983607,1.0,United Kingdom
13403.0,18,1,75.0,4.330733340286331,2011-11-22 08:28:00,2011-11-22 08:28:00,3,44,14.666666666666666,0,44.0,2.0,United Kingdom
13404.0,1,2,252.49,5.5353243745214,2011-05-11 11:57:00,2011-12-08 15:37:00,11,111,10.090909090909092,211,0.5260663507109005,1.0,United Kingdom
13405.0,74,3,572.451,6.351672492640208,2011-01-26 09:27:00,2011-09-26 17:01:00,25,165,6.111111111111111,243,0.6790123456790124,1.0,United Kingdom
13408.0,2,62,28117.04,10.244166642215127,2010-12-01 10:39:00,2011-12-08 09:05:00,234,16232,33.9581589958159,371,43.75202156334232,,United Kingdom
13410.0,24,5,1003.06,6.911807059422235,2011-02-21 14:38:00,2011-11-15 15:33:00,15,518,18.5,267,1.9400749063670413,1.0,United Kingdom
13411.0,107,1,213.55,5.368542811437534,2011-08-24 13:57:00,2011-08-24 13:57:00,17,72,4.0,0,72.0,2.0,United Kingdom
13414.0,134,3,1390.5,7.238137580965946,2011-02-16 12:13:00,2011-07-29 11:45:00,23,1574,65.58333333333333,162,9.716049382716049,1.0,United Kingdom
